index,LOCATION,INDICATOR,SUBJECT,TIME,Value,LOCATION_encoded,INDICATOR_encoded,SUBJECT_encoded,Cluster
429,SVN,PISAMATH,GIRL,2018,509.0,42,0,1,1
430,OAVG,PISAMATH,BOY,2003,505.333,35,0,0,1
431,OAVG,PISAMATH,BOY,2006,499.706,35,0,0,1
432,OAVG,PISAMATH,BOY,2009,501.382,35,0,0,1
433,OAVG,PISAMATH,BOY,2012,499.421,35,0,0,1
434,OAVG,PISAMATH,BOY,2015,494.0,35,0,0,1
435,OAVG,PISAMATH,BOY,2018,492.0,35,0,0,1
436,OAVG,PISAMATH,GIRL,2003,494.833,35,0,1,1
437,OAVG,PISAMATH,GIRL,2006,488.588,35,0,1,1
438,OAVG,PISAMATH,GIRL,2009,489.794,35,0,1,1
439,OAVG,PISAMATH,GIRL,2012,488.551,35,0,1,1
440,OAVG,PISAMATH,GIRL,2015,486.0,35,0,1,1
441,OAVG,PISAMATH,GIRL,2018,487.0,35,0,1,1
442,LVA,PISAMATH,BOY,2015,481.0,29,0,0,1
443,LVA,PISAMATH,BOY,2018,500.0,29,0,0,1
444,LVA,PISAMATH,GIRL,2015,483.0,29,0,1,1
445,LVA,PISAMATH,GIRL,2018,493.0,29,0,1,1
446,AUS,PISAMATH,TOT,2003,524.0,0,0,2,1
447,AUS,PISAMATH,TOT,2006,520.0,0,0,2,1
448,AUS,PISAMATH,TOT,2009,514.0,0,0,2,1
449,AUS,PISAMATH,TOT,2012,504.0,0,0,2,1
450,AUS,PISAMATH,TOT,2015,494.0,0,0,2,1
451,AUS,PISAMATH,TOT,2018,491.0,0,0,2,1
452,AUT,PISAMATH,TOT,2003,506.0,1,0,2,1
453,AUT,PISAMATH,TOT,2006,505.0,1,0,2,1
454,AUT,PISAMATH,TOT,2012,506.0,1,0,2,1
455,AUT,PISAMATH,TOT,2015,497.0,1,0,2,1
456,AUT,PISAMATH,TOT,2018,499.0,1,0,2,1
457,BEL,PISAMATH,TOT,2003,529.0,2,0,2,1
458,BEL,PISAMATH,TOT,2006,520.0,2,0,2,1
459,BEL,PISAMATH,TOT,2009,515.0,2,0,2,1
460,BEL,PISAMATH,TOT,2012,515.0,2,0,2,1
461,BEL,PISAMATH,TOT,2015,507.0,2,0,2,1
462,BEL,PISAMATH,TOT,2018,508.0,2,0,2,1
463,CAN,PISAMATH,TOT,2003,532.0,4,0,2,1
464,CAN,PISAMATH,TOT,2006,527.0,4,0,2,1
465,CAN,PISAMATH,TOT,2009,527.0,4,0,2,1
466,CAN,PISAMATH,TOT,2012,518.0,4,0,2,1
467,CAN,PISAMATH,TOT,2015,516.0,4,0,2,1
468,CAN,PISAMATH,TOT,2018,512.0,4,0,2,1
469,CZE,PISAMATH,TOT,2003,516.0,9,0,2,1
470,CZE,PISAMATH,TOT,2006,510.0,9,0,2,1
471,CZE,PISAMATH,TOT,2009,493.0,9,0,2,1
472,CZE,PISAMATH,TOT,2012,499.0,9,0,2,1
473,CZE,PISAMATH,TOT,2015,492.0,9,0,2,1
474,CZE,PISAMATH,TOT,2018,499.0,9,0,2,1
475,DNK,PISAMATH,TOT,2003,514.0,11,0,2,1
476,DNK,PISAMATH,TOT,2006,513.0,11,0,2,1
477,DNK,PISAMATH,TOT,2009,503.0,11,0,2,1
478,DNK,PISAMATH,TOT,2012,500.0,11,0,2,1
479,DNK,PISAMATH,TOT,2015,511.0,11,0,2,1
480,DNK,PISAMATH,TOT,2018,509.0,11,0,2,1
481,FIN,PISAMATH,TOT,2003,544.0,14,0,2,1
482,FIN,PISAMATH,TOT,2006,548.0,14,0,2,1
483,FIN,PISAMATH,TOT,2009,541.0,14,0,2,1
484,FIN,PISAMATH,TOT,2012,519.0,14,0,2,1
485,FIN,PISAMATH,TOT,2015,511.0,14,0,2,1
486,FIN,PISAMATH,TOT,2018,507.0,14,0,2,1
487,FRA,PISAMATH,TOT,2003,511.0,15,0,2,1
488,FRA,PISAMATH,TOT,2006,496.0,15,0,2,1
489,FRA,PISAMATH,TOT,2009,497.0,15,0,2,1
490,FRA,PISAMATH,TOT,2012,495.0,15,0,2,1
491,FRA,PISAMATH,TOT,2015,493.0,15,0,2,1
492,FRA,PISAMATH,TOT,2018,495.0,15,0,2,1
493,DEU,PISAMATH,TOT,2003,503.0,10,0,2,1
494,DEU,PISAMATH,TOT,2006,504.0,10,0,2,1
495,DEU,PISAMATH,TOT,2009,513.0,10,0,2,1
496,DEU,PISAMATH,TOT,2012,514.0,10,0,2,1
497,DEU,PISAMATH,TOT,2015,506.0,10,0,2,1
498,DEU,PISAMATH,TOT,2018,500.0,10,0,2,1
499,GRC,PISAMATH,TOT,2003,445.0,17,0,2,2
500,GRC,PISAMATH,TOT,2006,459.0,17,0,2,2
501,GRC,PISAMATH,TOT,2009,466.0,17,0,2,1
502,GRC,PISAMATH,TOT,2012,453.0,17,0,2,2
503,GRC,PISAMATH,TOT,2015,454.0,17,0,2,2
504,GRC,PISAMATH,TOT,2018,451.0,17,0,2,2
505,HUN,PISAMATH,TOT,2003,490.0,19,0,2,1
506,HUN,PISAMATH,TOT,2006,491.0,19,0,2,1
507,HUN,PISAMATH,TOT,2009,490.0,19,0,2,1
508,HUN,PISAMATH,TOT,2012,477.0,19,0,2,1
509,HUN,PISAMATH,TOT,2015,477.0,19,0,2,1
510,HUN,PISAMATH,TOT,2018,481.0,19,0,2,1
511,ISL,PISAMATH,TOT,2003,515.0,22,0,2,1
512,ISL,PISAMATH,TOT,2006,506.0,22,0,2,1
513,ISL,PISAMATH,TOT,2009,507.0,22,0,2,1
514,ISL,PISAMATH,TOT,2012,493.0,22,0,2,1
515,ISL,PISAMATH,TOT,2015,488.0,22,0,2,1
516,ISL,PISAMATH,TOT,2018,495.0,22,0,2,1
517,IRL,PISAMATH,TOT,2003,503.0,21,0,2,1
518,IRL,PISAMATH,TOT,2006,501.0,21,0,2,1
519,IRL,PISAMATH,TOT,2009,487.0,21,0,2,1
520,IRL,PISAMATH,TOT,2012,501.0,21,0,2,1
521,IRL,PISAMATH,TOT,2015,504.0,21,0,2,1
522,IRL,PISAMATH,TOT,2018,500.0,21,0,2,1
523,ITA,PISAMATH,TOT,2003,466.0,24,0,2,1
524,ITA,PISAMATH,TOT,2006,462.0,24,0,2,1
525,ITA,PISAMATH,TOT,2009,483.0,24,0,2,1
526,ITA,PISAMATH,TOT,2012,485.0,24,0,2,1
527,ITA,PISAMATH,TOT,2015,490.0,24,0,2,1
528,ITA,PISAMATH,TOT,2018,487.0,24,0,2,1
529,JPN,PISAMATH,TOT,2003,534.0,25,0,2,1
530,JPN,PISAMATH,TOT,2006,523.0,25,0,2,1
531,JPN,PISAMATH,TOT,2009,529.0,25,0,2,1
532,JPN,PISAMATH,TOT,2012,536.0,25,0,2,1
533,JPN,PISAMATH,TOT,2015,532.0,25,0,2,1
534,JPN,PISAMATH,TOT,2018,527.0,25,0,2,1
535,KOR,PISAMATH,TOT,2003,542.0,26,0,2,1
536,KOR,PISAMATH,TOT,2006,547.0,26,0,2,1
537,KOR,PISAMATH,TOT,2009,546.0,26,0,2,1
538,KOR,PISAMATH,TOT,2012,554.0,26,0,2,1
539,KOR,PISAMATH,TOT,2015,524.0,26,0,2,1
540,KOR,PISAMATH,TOT,2018,526.0,26,0,2,1
541,LUX,PISAMATH,TOT,2003,493.0,28,0,2,1
542,LUX,PISAMATH,TOT,2006,490.0,28,0,2,1
543,LUX,PISAMATH,TOT,2009,489.0,28,0,2,1
544,LUX,PISAMATH,TOT,2012,490.0,28,0,2,1
545,LUX,PISAMATH,TOT,2015,486.0,28,0,2,1
546,LUX,PISAMATH,TOT,2018,483.0,28,0,2,1
547,MEX,PISAMATH,TOT,2003,385.0,31,0,2,2
548,MEX,PISAMATH,TOT,2006,406.0,31,0,2,2
549,MEX,PISAMATH,TOT,2009,419.0,31,0,2,2
550,MEX,PISAMATH,TOT,2012,413.0,31,0,2,2
551,MEX,PISAMATH,TOT,2015,408.0,31,0,2,2
552,MEX,PISAMATH,TOT,2018,409.0,31,0,2,2
553,NLD,PISAMATH,TOT,2003,538.0,32,0,2,1
554,NLD,PISAMATH,TOT,2006,531.0,32,0,2,1
555,NLD,PISAMATH,TOT,2009,526.0,32,0,2,1
556,NLD,PISAMATH,TOT,2012,523.0,32,0,2,1
557,NLD,PISAMATH,TOT,2015,512.0,32,0,2,1
558,NLD,PISAMATH,TOT,2018,519.0,32,0,2,1
559,NZL,PISAMATH,TOT,2003,523.0,34,0,2,1
560,NZL,PISAMATH,TOT,2006,522.0,34,0,2,1
561,NZL,PISAMATH,TOT,2009,519.0,34,0,2,1
562,NZL,PISAMATH,TOT,2012,500.0,34,0,2,1
563,NZL,PISAMATH,TOT,2015,495.0,34,0,2,1
564,NZL,PISAMATH,TOT,2018,494.0,34,0,2,1
565,NOR,PISAMATH,TOT,2003,495.0,33,0,2,1
566,NOR,PISAMATH,TOT,2006,490.0,33,0,2,1
567,NOR,PISAMATH,TOT,2009,498.0,33,0,2,1
568,NOR,PISAMATH,TOT,2012,489.0,33,0,2,1
569,NOR,PISAMATH,TOT,2015,502.0,33,0,2,1
570,NOR,PISAMATH,TOT,2018,501.0,33,0,2,1
571,POL,PISAMATH,TOT,2003,490.0,37,0,2,1
572,POL,PISAMATH,TOT,2006,495.0,37,0,2,1
573,POL,PISAMATH,TOT,2009,495.0,37,0,2,1
574,POL,PISAMATH,TOT,2012,518.0,37,0,2,1
575,POL,PISAMATH,TOT,2015,504.0,37,0,2,1
576,POL,PISAMATH,TOT,2018,516.0,37,0,2,1
577,PRT,PISAMATH,TOT,2003,466.0,38,0,2,1
578,PRT,PISAMATH,TOT,2006,466.0,38,0,2,1
579,PRT,PISAMATH,TOT,2009,487.0,38,0,2,1
580,PRT,PISAMATH,TOT,2012,487.0,38,0,2,1
581,PRT,PISAMATH,TOT,2015,492.0,38,0,2,1
582,PRT,PISAMATH,TOT,2018,492.0,38,0,2,1
583,SVK,PISAMATH,TOT,2003,498.0,41,0,2,1
584,SVK,PISAMATH,TOT,2006,492.0,41,0,2,1
585,SVK,PISAMATH,TOT,2009,497.0,41,0,2,1
586,SVK,PISAMATH,TOT,2012,482.0,41,0,2,1
587,SVK,PISAMATH,TOT,2015,475.0,41,0,2,1
588,SVK,PISAMATH,TOT,2018,486.0,41,0,2,1
589,ESP,PISAMATH,TOT,2003,485.0,12,0,2,1
590,ESP,PISAMATH,TOT,2006,480.0,12,0,2,1
591,ESP,PISAMATH,TOT,2009,483.0,12,0,2,1
592,ESP,PISAMATH,TOT,2012,484.0,12,0,2,1
593,ESP,PISAMATH,TOT,2015,486.0,12,0,2,1
594,ESP,PISAMATH,TOT,2018,481.0,12,0,2,1
595,SWE,PISAMATH,TOT,2003,509.0,43,0,2,1
596,SWE,PISAMATH,TOT,2006,502.0,43,0,2,1
597,SWE,PISAMATH,TOT,2009,494.0,43,0,2,1
598,SWE,PISAMATH,TOT,2012,478.0,43,0,2,1
599,SWE,PISAMATH,TOT,2015,494.0,43,0,2,1
600,SWE,PISAMATH,TOT,2018,502.0,43,0,2,1
601,CHE,PISAMATH,TOT,2003,527.0,5,0,2,1
602,CHE,PISAMATH,TOT,2006,530.0,5,0,2,1
603,CHE,PISAMATH,TOT,2009,534.0,5,0,2,1
604,CHE,PISAMATH,TOT,2012,531.0,5,0,2,1
605,CHE,PISAMATH,TOT,2015,521.0,5,0,2,1
606,CHE,PISAMATH,TOT,2018,515.0,5,0,2,1
607,TUR,PISAMATH,TOT,2003,423.0,44,0,2,2
608,TUR,PISAMATH,TOT,2006,424.0,44,0,2,2
609,TUR,PISAMATH,TOT,2009,445.0,44,0,2,2
610,TUR,PISAMATH,TOT,2012,448.0,44,0,2,2
611,TUR,PISAMATH,TOT,2015,420.0,44,0,2,2
612,TUR,PISAMATH,TOT,2018,454.0,44,0,2,2
613,GBR,PISAMATH,TOT,2006,495.0,16,0,2,1
614,GBR,PISAMATH,TOT,2009,492.0,16,0,2,1
615,GBR,PISAMATH,TOT,2012,494.0,16,0,2,1
616,GBR,PISAMATH,TOT,2015,492.0,16,0,2,1
617,GBR,PISAMATH,TOT,2018,502.0,16,0,2,1
618,USA,PISAMATH,TOT,2003,483.0,46,0,2,1
619,USA,PISAMATH,TOT,2006,474.0,46,0,2,1
620,USA,PISAMATH,TOT,2009,487.0,46,0,2,1
621,USA,PISAMATH,TOT,2012,481.0,46,0,2,1
622,USA,PISAMATH,TOT,2015,470.0,46,0,2,1
623,USA,PISAMATH,TOT,2018,478.0,46,0,2,1
624,BRA,PISAMATH,TOT,2003,356.0,3,0,2,2
625,BRA,PISAMATH,TOT,2006,370.0,3,0,2,2
626,BRA,PISAMATH,TOT,2009,386.0,3,0,2,2
627,BRA,PISAMATH,TOT,2012,389.0,3,0,2,2
628,BRA,PISAMATH,TOT,2015,377.0,3,0,2,2
629,BRA,PISAMATH,TOT,2018,384.0,3,0,2,2
630,CHL,PISAMATH,TOT,2006,411.0,6,0,2,2
631,CHL,PISAMATH,TOT,2009,421.0,6,0,2,2
632,CHL,PISAMATH,TOT,2012,423.0,6,0,2,2
633,CHL,PISAMATH,TOT,2015,423.0,6,0,2,2
634,CHL,PISAMATH,TOT,2018,417.0,6,0,2,2
635,EST,PISAMATH,TOT,2006,515.0,13,0,2,1
636,EST,PISAMATH,TOT,2009,512.0,13,0,2,1
637,EST,PISAMATH,TOT,2012,521.0,13,0,2,1
638,EST,PISAMATH,TOT,2015,520.0,13,0,2,1
639,EST,PISAMATH,TOT,2018,523.0,13,0,2,1
640,IDN,PISAMATH,TOT,2003,360.0,20,0,2,2
641,IDN,PISAMATH,TOT,2006,391.0,20,0,2,2
642,IDN,PISAMATH,TOT,2009,371.0,20,0,2,2
643,IDN,PISAMATH,TOT,2012,375.0,20,0,2,2
644,IDN,PISAMATH,TOT,2015,386.0,20,0,2,2
645,IDN,PISAMATH,TOT,2018,379.0,20,0,2,2
646,ISR,PISAMATH,TOT,2006,442.0,23,0,2,2
647,ISR,PISAMATH,TOT,2009,447.0,23,0,2,2
648,ISR,PISAMATH,TOT,2012,466.0,23,0,2,1
649,ISR,PISAMATH,TOT,2015,470.0,23,0,2,1
650,ISR,PISAMATH,TOT,2018,463.0,23,0,2,1
651,LVA,PISAMATH,TOT,2003,483.0,29,0,2,1
652,LVA,PISAMATH,TOT,2006,486.0,29,0,2,1
653,LVA,PISAMATH,TOT,2009,482.0,29,0,2,1
654,LVA,PISAMATH,TOT,2012,491.0,29,0,2,1
655,LVA,PISAMATH,TOT,2015,482.0,29,0,2,1
656,LVA,PISAMATH,TOT,2018,496.0,29,0,2,1
657,RUS,PISAMATH,TOT,2003,468.0,39,0,2,1
658,RUS,PISAMATH,TOT,2006,476.0,39,0,2,1
659,RUS,PISAMATH,TOT,2009,468.0,39,0,2,1
660,RUS,PISAMATH,TOT,2012,482.0,39,0,2,1
661,RUS,PISAMATH,TOT,2015,494.0,39,0,2,1
662,RUS,PISAMATH,TOT,2018,488.0,39,0,2,1
663,SGP,PISAMATH,BOY,2015,564.0,40,0,0,1
664,SGP,PISAMATH,GIRL,2015,564.0,40,0,1,1
665,SVN,PISAMATH,TOT,2006,504.0,42,0,2,1
666,SVN,PISAMATH,TOT,2009,501.0,42,0,2,1
667,SVN,PISAMATH,TOT,2012,501.0,42,0,2,1
668,SVN,PISAMATH,TOT,2015,510.0,42,0,2,1
669,SVN,PISAMATH,TOT,2018,509.0,42,0,2,1
670,OAVG,PISAMATH,TOT,2006,494.0,35,0,2,1
671,OAVG,PISAMATH,TOT,2009,495.0,35,0,2,1
672,OAVG,PISAMATH,TOT,2012,494.0,35,0,2,1
673,OAVG,PISAMATH,TOT,2015,490.0,35,0,2,1
674,OAVG,PISAMATH,TOT,2018,489.0,35,0,2,1
675,COL,PISAMATH,TOT,2015,390.0,7,0,2,2
676,COL,PISAMATH,TOT,2018,391.0,7,0,2,2
677,COL,PISAMATH,BOY,2015,395.0,7,0,0,2
678,COL,PISAMATH,BOY,2018,401.0,7,0,0,2
679,COL,PISAMATH,GIRL,2015,384.0,7,0,1,2
680,COL,PISAMATH,GIRL,2018,381.0,7,0,1,2
681,HKG,PISAMATH,TOT,2015,548.0,18,0,2,1
682,HKG,PISAMATH,BOY,2015,549.0,18,0,0,1
683,HKG,PISAMATH,GIRL,2015,547.0,18,0,1,1
684,PER,PISAMATH,TOT,2015,387.0,36,0,2,2
685,PER,PISAMATH,BOY,2015,391.0,36,0,0,2
686,PER,PISAMATH,GIRL,2015,382.0,36,0,1,2
687,SGP,PISAMATH,TOT,2015,564.0,40,0,2,1
688,TWN,PISAMATH,TOT,2015,542.0,45,0,2,1
689,TWN,PISAMATH,BOY,2015,545.0,45,0,0,1
690,TWN,PISAMATH,GIRL,2015,539.0,45,0,1,1
691,MAC,PISAMATH,TOT,2015,544.0,30,0,2,1
692,MAC,PISAMATH,BOY,2015,540.0,30,0,0,1
693,MAC,PISAMATH,GIRL,2015,548.0,30,0,1,1
694,CRI,PISAMATH,TOT,2018,402.0,8,0,2,2
695,CRI,PISAMATH,BOY,2018,411.0,8,0,0,2
696,CRI,PISAMATH,GIRL,2018,394.0,8,0,1,2
697,LTU,PISAMATH,TOT,2018,481.0,27,0,2,1
698,LTU,PISAMATH,BOY,2018,480.0,27,0,0,1
699,LTU,PISAMATH,GIRL,2018,482.0,27,0,1,1
700,AUS,PISAREAD,BOY,2000,513.0,0,1,0,1
701,AUS,PISAREAD,BOY,2003,506.0,0,1,0,1
702,AUS,PISAREAD,BOY,2006,495.0,0,1,0,1
703,AUS,PISAREAD,BOY,2009,496.0,0,1,0,1
704,AUS,PISAREAD,BOY,2012,495.09,0,1,0,1
705,AUS,PISAREAD,BOY,2015,487.0,0,1,0,1
706,AUS,PISAREAD,BOY,2018,487.0,0,1,0,1
707,AUS,PISAREAD,GIRL,2000,546.0,0,1,1,1
708,AUS,PISAREAD,GIRL,2003,545.0,0,1,1,1
709,AUS,PISAREAD,GIRL,2006,532.0,0,1,1,1
710,AUS,PISAREAD,GIRL,2009,533.0,0,1,1,1
711,AUS,PISAREAD,GIRL,2012,529.542,0,1,1,1
712,AUS,PISAREAD,GIRL,2015,519.0,0,1,1,1
713,AUS,PISAREAD,GIRL,2018,519.0,0,1,1,1
714,AUT,PISAREAD,BOY,2000,476.0,1,1,0,1
715,AUT,PISAREAD,BOY,2003,467.0,1,1,0,1
716,AUT,PISAREAD,BOY,2006,468.0,1,1,0,1
717,AUT,PISAREAD,BOY,2012,471.093,1,1,0,1
718,AUT,PISAREAD,BOY,2015,475.0,1,1,0,1
719,AUT,PISAREAD,BOY,2018,471.0,1,1,0,1
720,AUT,PISAREAD,GIRL,2000,509.0,1,1,1,1
721,AUT,PISAREAD,GIRL,2003,514.0,1,1,1,1
722,AUT,PISAREAD,GIRL,2006,513.0,1,1,1,1
723,AUT,PISAREAD,GIRL,2012,508.021,1,1,1,1
724,AUT,PISAREAD,GIRL,2015,495.0,1,1,1,1
725,AUT,PISAREAD,GIRL,2018,499.0,1,1,1,1
726,BEL,PISAREAD,BOY,2000,492.0,2,1,0,1
727,BEL,PISAREAD,BOY,2003,489.0,2,1,0,1
728,BEL,PISAREAD,BOY,2006,482.0,2,1,0,1
729,BEL,PISAREAD,BOY,2009,493.0,2,1,0,1
730,BEL,PISAREAD,BOY,2012,492.755,2,1,0,1
731,BEL,PISAREAD,BOY,2015,491.0,2,1,0,1
732,BEL,PISAREAD,BOY,2018,482.0,2,1,0,1
733,BEL,PISAREAD,GIRL,2000,525.0,2,1,1,1
734,BEL,PISAREAD,GIRL,2003,526.0,2,1,1,1
735,BEL,PISAREAD,GIRL,2006,522.0,2,1,1,1
736,BEL,PISAREAD,GIRL,2009,520.0,2,1,1,1
737,BEL,PISAREAD,GIRL,2012,524.602,2,1,1,1
738,BEL,PISAREAD,GIRL,2015,507.0,2,1,1,1
739,BEL,PISAREAD,GIRL,2018,504.0,2,1,1,1
740,CAN,PISAREAD,BOY,2000,519.0,4,1,0,1
741,CAN,PISAREAD,BOY,2003,514.0,4,1,0,1
742,CAN,PISAREAD,BOY,2006,511.0,4,1,0,1
743,CAN,PISAREAD,BOY,2009,507.0,4,1,0,1
744,CAN,PISAREAD,BOY,2012,505.512,4,1,0,1
745,CAN,PISAREAD,BOY,2015,514.0,4,1,0,1
746,CAN,PISAREAD,BOY,2018,506.0,4,1,0,1
747,CAN,PISAREAD,GIRL,2000,551.0,4,1,1,1
748,CAN,PISAREAD,GIRL,2003,546.0,4,1,1,1
749,CAN,PISAREAD,GIRL,2006,543.0,4,1,1,1
750,CAN,PISAREAD,GIRL,2009,542.0,4,1,1,1
751,CAN,PISAREAD,GIRL,2012,540.657,4,1,1,1
752,CAN,PISAREAD,GIRL,2015,540.0,4,1,1,1
753,CAN,PISAREAD,GIRL,2018,535.0,4,1,1,1
754,CZE,PISAREAD,BOY,2000,473.0,9,1,0,1
755,CZE,PISAREAD,BOY,2003,473.0,9,1,0,1
756,CZE,PISAREAD,BOY,2006,463.0,9,1,0,1
757,CZE,PISAREAD,BOY,2009,456.0,9,1,0,2
758,CZE,PISAREAD,BOY,2012,473.983,9,1,0,1
759,CZE,PISAREAD,BOY,2015,475.0,9,1,0,1
760,CZE,PISAREAD,BOY,2018,474.0,9,1,0,1
761,CZE,PISAREAD,GIRL,2000,510.0,9,1,1,1
762,CZE,PISAREAD,GIRL,2003,504.0,9,1,1,1
763,CZE,PISAREAD,GIRL,2006,509.0,9,1,1,1
764,CZE,PISAREAD,GIRL,2009,504.0,9,1,1,1
765,CZE,PISAREAD,GIRL,2012,512.79,9,1,1,1
766,CZE,PISAREAD,GIRL,2015,501.0,9,1,1,1
767,CZE,PISAREAD,GIRL,2018,507.0,9,1,1,1
768,DNK,PISAREAD,BOY,2000,485.0,11,1,0,1
769,DNK,PISAREAD,BOY,2003,479.0,11,1,0,1
770,DNK,PISAREAD,BOY,2006,480.0,11,1,0,1
771,DNK,PISAREAD,BOY,2009,480.0,11,1,0,1
772,DNK,PISAREAD,BOY,2012,480.89,11,1,0,1
773,DNK,PISAREAD,BOY,2015,489.0,11,1,0,1
774,DNK,PISAREAD,BOY,2018,486.0,11,1,0,1
775,DNK,PISAREAD,GIRL,2000,510.0,11,1,1,1
776,DNK,PISAREAD,GIRL,2003,505.0,11,1,1,1
777,DNK,PISAREAD,GIRL,2006,509.0,11,1,1,1
778,DNK,PISAREAD,GIRL,2009,509.0,11,1,1,1
779,DNK,PISAREAD,GIRL,2012,511.529,11,1,1,1
780,DNK,PISAREAD,GIRL,2015,511.0,11,1,1,1
781,DNK,PISAREAD,GIRL,2018,516.0,11,1,1,1
782,FIN,PISAREAD,BOY,2000,520.0,14,1,0,1
783,FIN,PISAREAD,BOY,2003,521.0,14,1,0,1
784,FIN,PISAREAD,BOY,2006,521.0,14,1,0,1
785,FIN,PISAREAD,BOY,2009,508.0,14,1,0,1
786,FIN,PISAREAD,BOY,2012,494.006,14,1,0,1
787,FIN,PISAREAD,BOY,2015,504.0,14,1,0,1
788,FIN,PISAREAD,BOY,2018,495.0,14,1,0,1
789,FIN,PISAREAD,GIRL,2000,571.0,14,1,1,1
790,FIN,PISAREAD,GIRL,2003,565.0,14,1,1,1
791,FIN,PISAREAD,GIRL,2006,572.0,14,1,1,1
792,FIN,PISAREAD,GIRL,2009,563.0,14,1,1,1
793,FIN,PISAREAD,GIRL,2012,555.708,14,1,1,1
794,FIN,PISAREAD,GIRL,2015,551.0,14,1,1,1
795,FIN,PISAREAD,GIRL,2018,546.0,14,1,1,1
796,FRA,PISAREAD,BOY,2000,490.0,15,1,0,1
797,FRA,PISAREAD,BOY,2003,476.0,15,1,0,1
798,FRA,PISAREAD,BOY,2006,470.0,15,1,0,1
799,FRA,PISAREAD,BOY,2009,475.0,15,1,0,1
800,FRA,PISAREAD,BOY,2012,482.972,15,1,0,1
801,FRA,PISAREAD,BOY,2015,485.0,15,1,0,1
802,FRA,PISAREAD,BOY,2018,480.0,15,1,0,1
803,FRA,PISAREAD,GIRL,2000,519.0,15,1,1,1
804,FRA,PISAREAD,GIRL,2003,514.0,15,1,1,1
805,FRA,PISAREAD,GIRL,2006,505.0,15,1,1,1
806,FRA,PISAREAD,GIRL,2009,515.0,15,1,1,1
807,FRA,PISAREAD,GIRL,2012,526.765,15,1,1,1
808,FRA,PISAREAD,GIRL,2015,514.0,15,1,1,1
809,FRA,PISAREAD,GIRL,2018,505.0,15,1,1,1
810,DEU,PISAREAD,BOY,2000,468.0,10,1,0,1
811,DEU,PISAREAD,BOY,2003,471.0,10,1,0,1
812,DEU,PISAREAD,BOY,2006,475.0,10,1,0,1
813,DEU,PISAREAD,BOY,2009,478.0,10,1,0,1
814,DEU,PISAREAD,BOY,2012,486.0,10,1,0,1
815,DEU,PISAREAD,BOY,2015,499.0,10,1,0,1
816,DEU,PISAREAD,BOY,2018,486.0,10,1,0,1
817,DEU,PISAREAD,GIRL,2000,502.0,10,1,1,1
818,DEU,PISAREAD,GIRL,2003,513.0,10,1,1,1
819,DEU,PISAREAD,GIRL,2006,517.0,10,1,1,1
820,DEU,PISAREAD,GIRL,2009,518.0,10,1,1,1
821,DEU,PISAREAD,GIRL,2012,530.119,10,1,1,1
822,DEU,PISAREAD,GIRL,2015,520.0,10,1,1,1
823,DEU,PISAREAD,GIRL,2018,512.0,10,1,1,1
824,GRC,PISAREAD,BOY,2000,456.0,17,1,0,2
825,GRC,PISAREAD,BOY,2003,453.0,17,1,0,2
826,GRC,PISAREAD,BOY,2006,432.0,17,1,0,2
827,GRC,PISAREAD,BOY,2009,459.0,17,1,0,2
828,GRC,PISAREAD,BOY,2012,451.718,17,1,0,2
829,GRC,PISAREAD,BOY,2015,449.0,17,1,0,2
830,GRC,PISAREAD,BOY,2018,437.0,17,1,0,2
831,GRC,PISAREAD,GIRL,2000,493.0,17,1,1,1
832,GRC,PISAREAD,GIRL,2003,490.0,17,1,1,1
833,GRC,PISAREAD,GIRL,2006,488.0,17,1,1,1
834,GRC,PISAREAD,GIRL,2009,506.0,17,1,1,1
835,GRC,PISAREAD,GIRL,2012,502.198,17,1,1,1
836,GRC,PISAREAD,GIRL,2015,486.0,17,1,1,1
837,GRC,PISAREAD,GIRL,2018,479.0,17,1,1,1
838,HUN,PISAREAD,BOY,2000,465.0,19,1,0,1
839,HUN,PISAREAD,BOY,2003,467.0,19,1,0,1
840,HUN,PISAREAD,BOY,2006,463.0,19,1,0,1
841,HUN,PISAREAD,BOY,2009,475.0,19,1,0,1
842,HUN,PISAREAD,BOY,2012,467.964,19,1,0,1
843,HUN,PISAREAD,BOY,2015,457.0,19,1,0,2
844,HUN,PISAREAD,BOY,2018,463.0,19,1,0,1
845,HUN,PISAREAD,GIRL,2000,496.0,19,1,1,1
846,HUN,PISAREAD,GIRL,2003,498.0,19,1,1,1
847,HUN,PISAREAD,GIRL,2006,503.0,19,1,1,1
848,HUN,PISAREAD,GIRL,2009,513.0,19,1,1,1
849,HUN,PISAREAD,GIRL,2012,507.549,19,1,1,1
850,HUN,PISAREAD,GIRL,2015,482.0,19,1,1,1
851,HUN,PISAREAD,GIRL,2018,489.0,19,1,1,1
852,ISL,PISAREAD,BOY,2000,488.0,22,1,0,1
853,ISL,PISAREAD,BOY,2003,464.0,22,1,0,1
854,ISL,PISAREAD,BOY,2006,460.0,22,1,0,2
855,ISL,PISAREAD,BOY,2009,478.0,22,1,0,1
856,ISL,PISAREAD,BOY,2012,457.275,22,1,0,2
857,ISL,PISAREAD,BOY,2015,460.0,22,1,0,2
858,ISL,PISAREAD,BOY,2018,454.0,22,1,0,2
859,ISL,PISAREAD,GIRL,2000,528.0,22,1,1,1
860,ISL,PISAREAD,GIRL,2003,522.0,22,1,1,1
